,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,risk_factor,Temperature,Rainfall,Open,High,Low,Close,Adj Close
0,0.0,0.163144982440245,0.22119927632778133,0.2691903678074328,0.8111125509230132,0.0342001329736123,0.4784002905621071,0.12909158229193393,0.4803253538124903,0.8863905813970583,0.5244701518129788,0.42492466198733486,0.3016911214779671,0.44841985612903174,0.3809718473163434,0.8349483615814166,0.5332957774457509,0.5458265139116203,0.1865779180676594,0.2968291838613167,0.3964642763586796,0.35047985911844415,0.4045410984594801,0.4045410984594801
1,0.0,0.2889166355446652,0.09424370574621843,0.1610973160412876,0.6215210483226654,0.2608718266480492,0.53306209410269,0.10921704532290992,0.2864217935673831,0.0,0.2636923996890992,0.411884994648117,0.3226905367840648,0.2861317348408005,0.19925952073578293,0.8349416977182401,0.18772830883777203,0.33960720130932875,0.04326112979101382,0.41238605709869786,0.401205388431702,0.4006504189582337,0.38680614545111797,0.38680614545111797
2,0.0,0.10947034722240936,0.5639782931464152,0.06403572295589727,0.3926298961277328,0.3810946940242701,0.4917203436273628,0.36070677244565924,0.9850209373763985,0.4137605122720813,0.41433679016453856,0.8920506939587924,0.3700812621954157,0.5627034157674584,0.5118822873520951,0.16237856002037537,0.6230784183825476,0.11456628477905051,0.02939987953368863,0.39426608451335815,0.42407993731578336,0.43665872090706204,0.43514326322155733,0.43514326322155733
3,0.0,0.3050920614246824,0.2127878256183698,0.434343586635264,0.7087840308662909,0.9311072962379081,0.1153204603925417,0.5113039052562551,0.3464588688491192,0.6255324593422209,0.33782040485661424,0.5559735757256823,0.30912809435981287,0.2708074339044827,0.34101618871637407,0.24350101548549571,0.5380934313729039,0.019639934533551395,0.030680787148226935,0.4428960901365994,0.4467237605790562,0.2800255061374143,0.3063879401892527,0.3063879401892527
4,0.0,0.8905013502380067,0.06456460194079269,0.4838754772583124,0.6283383817686429,0.3659414382098396,0.6088541561181603,0.7225355019217226,0.8476941349200379,0.4324043789768436,0.5764604182233103,0.3127960786384821,0.7595006730555368,0.4644394243027586,0.3936226371623816,0.6493602691215354,0.9511648817124586,0.12929623567921422,0.026205234947429424,0.31242800278239485,0.33965039433925664,0.3253116655706998,0.31745458502782115,0.31745458502782115
5,0.0,0.11292427032645182,0.9105298399363754,0.3277156807331075,0.5020651563423629,0.3112548041032627,0.30095138042249,0.5145225411370011,0.4316078062817085,0.435432041265004,0.6342227774564025,0.00597655457260401,0.6400262531570531,0.33868552160721677,0.2882364209609755,0.199540401077712,0.514162312462222,0.5057283142389526,0.11573152786355281,0.32319389106106716,0.29713222799683797,0.28258247150486215,0.2545655483157356,0.2545655483157356
6,0.0,0.9534668485206076,0.6170759734873845,0.49272393407403403,0.3343827055754133,0.1794801413233844,0.41416963238239,0.32874908001176606,0.1357817057900151,0.4996949007467724,0.4932831016748308,0.7483692429465562,0.20531973650760812,0.4678511758381948,0.39060255191635657,0.7410968495690311,0.735890083352723,0.678396072013093,0.08855798775513317,0.2593907266336673,0.2981806998243574,0.30301291248206597,0.310046784095053,0.310046784095053
7,0.0,0.09960174474595614,0.3735467645373953,0.8941610693774927,0.7532583579172045,0.1719845304870213,0.62355255438171,0.8713507709746106,0.4820877629971388,0.4109982205646588,0.013413847453010478,0.6033523066741922,0.3124599250105931,0.3380176709189597,0.3432213418446437,0.08561841893316634,0.6309699724401249,0.8322422258592472,0.16830973566031548,0.32876021566693986,0.3071617413003626,0.32509483849434084,0.272004729337548,0.272004729337548
8,0.0,0.08081472599484343,0.07549827317580217,0.765856674265382,0.5676441939758835,0.2376656205662194,0.02304967752617787,0.1695411401947601,0.4926562157592669,0.30212038366495103,0.9875937274264873,0.6363874271420382,0.3588450688159485,0.494342412216738,0.42467831828845765,0.827942689188291,0.6463914550787412,0.8060556464811786,0.6894027768247216,0.27688864453792567,0.2557219052436986,0.22559540266818112,0.16531842366216082,0.16531842366216082
9,0.0,0.35724684293689907,0.16359102655111693,0.4426998886811127,0.060471682302290414,0.1525732546315864,0.1190958661285344,0.11738097109556066,0.6630585787821334,0.6660668008656504,0.0746143016366484,0.3867230226686635,0.5276551848321137,0.31783505214112945,0.33024702267600736,0.9630005250084633,0.4388610686873561,0.7569558101472995,0.7823524478297001,0.16824708546565753,0.2070120755208809,0.1960720486111111,0.20292325709135323,0.20292325709135323
10,0.0,0.022526892525702107,0.023211011965068418,0.21283709109194426,0.12862753584815972,0.4388338331711502,0.9386797213984117,0.5213863087373406,0.1604649844225938,0.6284323623443774,0.6007671533927121,0.5047323058832387,0.42968097300422,0.38732943095761596,0.3541342653042164,0.45090189325197766,0.5625500827688775,0.7160392798690673,0.8202688381100512,0.2064713767553124,0.22157161560995658,0.2485700746253786,0.2064020631446189,0.2064020631446189
11,0.0,0.25224785291227114,0.4243440919130181,0.9996178891892386,0.1967054205982715,0.383101475790557,0.7085167811468611,0.017207223875834756,0.5931757031447744,0.5684646012756804,0.5811133425774566,0.6324151377216736,0.47548243396870055,0.206986616125927,0.015122769988582935,0.00990603825190192,0.4202967823269773,0.670212765957447,0.5058975121419367,0.2096801991751684,0.2094584239257124,0.18648812993185077,0.14996911349223258,0.14996911349223258
12,0.0,0.1938135917355147,0.30268967102739885,0.7350649669563625,0.28371725983396867,0.3822856374217409,0.5455908878663998,0.1656105814870513,0.3087692878836967,0.4108305699932347,0.3123722777091629,0.3310454252846701,0.5198029207133987,0.4641072607945915,0.9382716025966105,0.9104583208027419,0.5743008183895356,0.5908346972176757,0.17232019640583424,0.15280545893751624,0.13593531903757478,0.0,0.01678327053359341,0.01678327053359341
13,0.0,0.19351190789997563,0.22514763184939107,0.5005484937454158,0.15760822033346372,0.3046026954755017,0.2415500769401511,0.6567642907487914,0.3568927840897017,0.47075529858054743,0.3388522977848906,0.40096031410847166,0.32147093760033607,0.959632139650548,0.08149064649766566,0.6869245326688923,0.40675259097492844,0.3486088379705403,0.06890215543203947,0.017059147762703952,0.035713112813817116,0.031901788916786245,0.0,0.0
14,0.0,0.2598721433717529,0.21591851465550274,0.3546037056878551,0.17478732163539712,0.1621139366167453,0.2434358572958233,0.8802463138285073,0.5776689334139398,0.4483559295333363,0.6331133552954532,0.42317599058864125,0.08840966712034175,0.02266448687418024,0.45884151057708367,0.170099405748266,0.22982525581800572,0.19394435351882167,0.013129303049017587,0.0,0.018555510794198427,0.04054837572732345,0.026242322409174013,0.026242322409174013
15,0.0,0.18082734840922415,0.2260219769709101,0.35104941229897724,0.48988939261617576,0.1497784323578508,0.2206839893980687,0.6502223732675901,0.1850929121480258,0.5009633023943115,0.44160029406457835,0.867263615141986,0.8973385053311091,0.2540730688009925,0.34304226489720197,0.23316693064344923,0.42483269167153737,0.1260229132569557,0.0,0.027261912519811304,0.023402101116420937,0.05214728548939901,0.015394303933911835,0.015394303933911835
16,0.0,0.1737929644160931,0.20160164506309647,0.30761825070213794,0.9178555872130492,0.04648476337489016,0.5063292404995863,0.12904443577321825,0.4812141446587008,0.8874152252668015,0.5267108940857944,0.4222985521234702,0.2666349306895929,0.4429633079420067,0.3821135782080898,0.7911697909212597,0.5543703289268617,0.27905073649754497,0.006564651524508792,0.015349984258377691,0.0,0.054175042095090054,0.0010995684680436546,0.0010995684680436546
17,0.0,0.28971443808466313,0.08288622378207784,0.1014734848508123,0.6017690094855912,0.2640844212682949,0.5497439199561314,0.049703742437130424,0.3302516140876514,0.12878105743879312,0.2945184754178519,0.38161815382999964,0.3088143285443307,0.26395106792394596,0.16333750104779904,0.32418470123396687,0.07894462378880629,0.5155482815057284,0.024306746875881576,0.0012377142281945752,0.020256782225665737,0.03656304175633668,0.03419026829784605,0.03419026829784605
18,0.0,0.13572622782617083,0.5542896874687575,0.06662736063366448,0.3814956258882947,0.3899198201819967,0.5150068439127508,0.3556352237111029,0.8766645023334683,0.3962885519279093,0.4234001202419785,0.9999999999999999,0.36944131215969206,0.5758401613922868,0.47879184537732217,0.2154638077547148,0.636157775419402,0.7446808510638299,0.061582683348963455,0.03519229432401799,0.07220430480045809,0.0909229971205962,0.09244943727652655,0.09244943727652655
19,0.0,0.30274559604053164,0.21402944200153165,0.43337545362429486,0.6561080240413742,1.0,0.09728615171231642,0.5074978388772369,0.3472940222955126,0.633419484526358,0.3655603884117055,0.5601718811106362,0.3050834926898991,0.2515996903887143,0.3465899092887774,0.666308186505508,0.629935597270132,0.8559738134206221,0.1957272581715044,0.09476504565582067,0.2030490426206824,0.156346239588315,0.21784171978788064,0.21784171978788064
20,0.0,0.726210718811741,0.04117830011487716,0.48455780639447577,0.6182051191212852,0.3739977549680162,0.5774537767786808,0.7417840262826038,0.7964876258792609,0.4362492270035183,0.6064856673416568,0.3707164250311938,0.6582819690557404,0.45595076382128163,0.3937670586159591,0.685723457938651,0.9031513760965074,0.8608837970540097,0.3535457505127443,0.22203086560248647,0.22728862686895485,0.24109676390881551,0.19754102329194972,0.19754102329194972
21,0.0,0.08429373063118027,0.9853858367863376,0.28541973171727164,0.50007807455362,0.309928232410384,0.3135338420914668,0.5032164124471398,0.4324522075083653,0.4257503135941346,0.6569307914504035,0.055184934318903395,0.6509385677138018,0.325736115113564,0.284546321274493,0.5962777177615707,0.6019432869155091,0.7839607201309327,0.9172690526838608,0.20132412527837212,0.22419601490553193,0.2124661246612466,0.24195561423269868,0.24195561423269868
22,0.0,0.9301576791831645,0.6204266133902676,0.4960504272239668,0.3482575575205514,0.2108234539350393,0.4145785824465728,0.3327528067010769,0.1290574528143811,0.5020751856355873,0.49944105752696855,0.7288189553497076,0.22731595567959498,0.46790700556909726,0.39274975040029325,0.9324205013427385,0.7889510508780039,0.7855973813420625,0.5820352707061002,0.24605118064085513,0.23395513555436093,0.2679037392395983,0.24525438243342984,0.24525438243342984
23,0.0,0.07759408806414517,0.38505689491194334,0.9224732308722814,0.735899249708987,0.2065165802361607,0.6248011237881653,0.8571501257386898,0.4982113130989919,0.41864299531733123,0.0949133356628688,0.5903497317177657,0.30832338319177044,0.3352711300339545,0.3386271432280149,0.07792215148817472,0.6459746269504846,0.7250409165302782,0.45666643793316414,0.2497708463620864,0.2793020894481311,0.29636219960545196,0.2995074423076645,0.2995074423076645
24,0.0,0.03409767961035048,0.07130743540793484,0.8504004517251597,0.5309673674563495,0.2285909153905349,0.09934006290057867,0.1724939709316682,0.4832556797941675,0.27377993308902204,0.8435866752631707,0.6391659829229929,0.3712793078994738,0.5277325538313961,0.42920190434086236,0.27903184874460313,0.5238444970585451,0.5687397708674302,0.23389525530471114,0.3054340924208134,0.2917449811542952,0.3105053403475211,0.25163332386988574,0.25163332386988574
25,0.0,0.3618714006637714,0.19405672546411415,0.4367374838559579,0.05565146588204911,0.1764387900706661,0.02404185752955917,0.09252196735768568,0.706658803246178,0.6351063996561699,0.033253551153393,0.371385595056903,0.5756004430565643,0.3038426629357707,0.33695407268197103,0.804120631356944,0.3991790152048068,0.332242225859247,0.14557972506232988,0.25632598658211364,0.2859488290111292,0.2915032679738562,0.29291631115941424,0.29291631115941424
26,0.0,0.040179942511080244,0.09354906010191712,0.18064260659618364,0.07610341359574248,0.412955691647664,0.8933212013592249,0.530710054950421,0.1298684771775132,0.6175788058291175,0.6389400143423392,0.5065772491554649,0.42872283524608074,0.3872294484533279,0.35375720866318633,0.858848341952215,0.6239101303750668,0.1612111292962355,0.019569784957831345,0.2992129060966027,0.29700698062522973,0.34321060995536423,0.3145673229476548,0.3145673229476548
27,0.0,0.2552911832535185,0.44468684789997887,1.0,0.18018026408045962,0.38251849755051,0.668366328939679,0.09360095325400403,0.5943163833734744,0.5536437335096843,0.5704619958884767,0.6298231733845684,0.46441207851289207,0.20810853561655543,0.09594370829616077,0.00838716049949684,0.452905441624334,0.07364975450081812,0.004780530204259014,0.3203256095250148,0.3087443014055781,0.3205164992826399,0.27354155053220436,0.27354155053220436
28,0.0,0.17582499380008695,0.30334336018644165,0.6483454318075951,0.2781891268768175,0.3711077243147688,0.5202542745813316,0.2077990463873126,0.2698772723759968,0.4206455539981281,0.32445796881983785,0.28718276325847236,0.5196440095927294,0.4524757867024318,0.974941992459104,0.2230542858791676,0.41071543115395703,0.24386252045826518,0.012610840443133032,0.278565064956335,0.26669434773100703,0.30896220657978635,0.2787179998730253,0.2787179998730253
29,0.0,0.1629169670279861,0.22721420642637766,0.4974697030538704,0.1643214401391226,0.3048481610887439,0.2494916201241647,0.7071263349099035,0.3507851439395027,0.4708163588768403,0.3613982086066333,0.37737894593079346,0.33104710868305115,0.9465234717384933,0.10454917249184373,0.9881289247557964,0.4595670582021686,0.6775777414075286,0.028347705421746448,0.2855786723305384,0.3112104189328177,0.34211383359238,0.32074694797534026,0.32074694797534026
30,0.0,0.26209823672384536,0.21434914584032305,0.34293405005903715,0.12233693294469485,0.1289970596214088,0.2009213735427327,0.9845432405617985,0.5860829827806888,0.4515556418373008,0.6515403785735776,0.42805382530556846,0.0,0.06742496004081384,0.4548814849862465,0.6112949239960338,0.3128737013399706,0.8306055646481179,0.11273511897954361,0.32665161209496335,0.3204552204263588,0.3708783551530368,0.32446369034644823,0.32446369034644823
31,0.0,0.19815881096692486,0.24089253665536964,0.34947265272592715,0.47399611835207306,0.113710235377385,0.1926311748936779,0.7072466614929205,0.1842621017939809,0.5048840730674172,0.4438898033175124,0.9238227735584611,0.9999999999999999,0.26753420064345246,0.34119516386055754,0.9495484892915566,0.6214423246518416,0.8952536824877253,0.21439953643343473,0.3304759661592533,0.30450437200259534,0.323124526741591,0.2998096195474262,0.2998096195474262
32,0.0,0.14042376009797652,0.20565502060746915,0.30573868421475164,1.0,0.08072824485311028,0.4857538356090367,0.18787488119329346,0.4796041081130027,0.9347856687110941,0.5092212911055822,0.41776374602311606,0.27629576879651613,0.46491736793523164,0.38211000819398266,0.35014293443789146,0.4974283062195094,0.8396072013093292,0.5335285192555487,0.3053096431137933,0.3161163810168,0.34539133488761353,0.3289006469242947,0.3289006469242947
33,0.0,0.2855285428149491,0.048474991983356405,0.11365899339043233,0.6515222570971816,0.2538000098756747,0.5282503622908377,0.051326921212040744,0.2961553213523982,0.028658244956474236,0.25294379961595964,0.3797600387263069,0.3272732378275181,0.27947915002763896,0.22049001195094117,0.2011770936764094,0.026476824637043594,0.7610474631751227,0.9688693702966674,0.3348831727333998,0.3307220919878516,0.3791296155149051,0.33598692926446533,0.33598692926446533
34,0.0,0.15489465124090393,0.5983208614082647,0.12439128354196005,0.3813722483858238,0.4014681057281411,0.503174339725689,0.3498820316056065,0.9610825777959193,0.4120315594575758,0.4253211457895626,0.9003501745818207,0.3699604982416659,0.5465041749856668,0.4835698713703303,0.633811399836938,0.74222550827048,0.7430441898527005,0.8165404820177345,0.34241408249428645,0.34025699086396083,0.3948541243224932,0.3404624429547835,0.3404624429547835
35,0.0,0.29912091940898095,0.2121323289985863,0.4409353026680229,0.6294400090802259,0.8035090377833194,0.1008282305539406,0.4900073494804379,0.3450345726491883,0.6315656648299536,0.36935295887186553,0.5541054049907465,0.29806707650468783,0.2606711493204034,0.3399562377314246,0.9550758527355905,0.6384989326092098,0.6833060556464812,0.5856950067476383,0.3468016560071508,0.40932257721355575,0.40175989857325045,0.4211700777465867,0.4211700777465867
36,0.0,0.7264688951185818,0.06863725465645117,0.4886015331885067,0.6484636226901827,0.3630839302385078,0.6329567143740916,0.7232701496800589,0.7606696089977334,0.4338144940077442,0.6169104263695987,0.3250729544990771,0.7368780965371425,0.4569342090785479,0.3893258243309588,0.79842057301668,0.9467213238671718,0.599836333878887,0.2396974618205662,0.4289540585726483,0.4370965199389952,0.4698676993663319,0.4195946366428586,0.4195946366428586
37,0.0,0.06575895425624134,1.0,0.2744069541909635,0.5027221857091638,0.3098561799807807,0.3024011377026334,0.5233494604252598,0.428593944613817,0.4166767885423302,0.6467036545504824,0.0,0.6358762104783315,0.33062982777272876,0.28438292634249024,0.7028573435245673,0.6058249016032505,0.38707037643207864,0.18336040013114052,0.437074343880039,0.4442707795370651,0.43839950233142033,0.399660483901809,0.399660483901809
38,0.0,0.8324845627956026,0.6445338532158672,0.4910054115490146,0.3346615903590042,0.187424891010992,0.4148959231055903,0.3300646701944042,0.04860199852679808,0.5009641861461763,0.5015303080194105,0.7399772303073605,0.17838508477795337,0.45363147820656813,0.3901238160691928,0.3996038006113024,0.6196012428740235,0.07937806873977071,0.05793819620759853,0.4080901898069366,0.41905529610281694,0.44232742258488766,0.43461596017037724,0.43461596017037724
39,0.0,0.04711150373086818,0.4018625305984256,0.9445398141900504,0.7994387780147899,0.1690554220858335,0.6717119103893767,0.9289874088297523,0.4897926940284486,0.41630295034642784,0.08762389729849349,0.600852007332375,0.2877897602511095,0.3303363245021018,0.337897693222766,0.9131715163042635,0.8414719238059537,0.005728314238952592,0.016743292390036354,0.44822669010440636,0.42350624639873563,0.4034943283715925,0.35377331268832307,0.35377331268832307
40,0.0,0.09242219058008834,0.06554932407771405,0.8529954104436854,0.5419415641563772,0.2259126868944245,0.02171506069409357,0.20918439343803663,0.4863015796531773,0.28010584476523315,0.9910918738015229,0.6265372791141982,0.372176439630528,0.5027829316211808,0.42491435781387726,0.5366786801231027,0.607772617448061,0.20785597381342047,0.03987587395259118,0.3643846931445251,0.3467784830553507,0.3730209080583453,0.3315692512428546,0.3315692512428546
41,0.0,0.3412843274232044,0.17767899150007613,0.4427859099096227,0.04852433270364094,0.1761527101830573,0.1203734814169117,0.14321779645348748,0.6878163272135516,0.6584076660963742,0.0,0.38176748712191994,0.5596470352453765,0.30832352733798446,0.33845269831660263,0.41713272101209886,0.3158493525137803,0.4795417348608837,0.05353126405757984,0.34404471375348383,0.3827487554468118,0.39476489020404915,0.3959372734808891,0.3959372734808891
42,0.0,0.025944600709342777,0.04166934647542847,0.16999279829004885,0.12393495828783767,0.427265971982012,1.0,0.5494592872310454,0.196544022469512,0.606691711500034,0.6248335090332313,0.5068728476604104,0.426847613927956,0.3872343155662851,0.3533328885627597,0.7287520343266981,0.6355053425888523,0.642389525368249,0.11276561677988975,0.4033751854349033,0.39230348783986474,0.4387693288697593,0.38510209691035074,0.38510209691035074
43,0.0,0.2509845579356681,0.4351087913562775,0.8787382885091881,0.25280970193769864,0.3877737813750524,0.6850007066257832,0.05626147670658202,0.583304887514825,0.5647002182951557,0.5778251085867792,0.628696293669815,0.4842334649321925,0.16407398502099585,0.041231197926385056,0.93611204322284,0.6062321389696493,0.8731587561374798,0.1737993397226225,0.3944559560408723,0.36998936459851167,0.39227804180615333,0.34955501387208293,0.34955501387208293
44,0.0,0.17356001919105854,0.3029595131428328,0.6647486064941583,0.3013059582614828,0.3645121444578029,0.5431622038994509,0.1797124296175185,0.3081034457742482,0.4101156631228792,0.31157524396099495,0.332353986973367,0.5137183164497795,0.45152890025029946,0.8829775575624937,0.16470449020046196,0.401096990967703,0.8469721767594112,0.6391576507544393,0.36749528630663036,0.3545132326906844,0.375341929200542,0.3719712650293458,0.3719712650293458
45,0.0,0.17148068407609532,0.2217324298938747,0.4902911067394254,0.20281526412938333,0.3052005382492544,0.277430297207049,0.6658933546823249,0.3562628894438527,0.4702595358835536,0.35444693267270905,0.389075795488458,0.33310177403354013,0.8532040364199729,0.06573972471749569,0.06111160127687478,0.25664148099668116,0.765139116202946,0.8411979535975967,0.38644701001586695,0.3653933334140412,0.4082512603618683,0.3506996075024103,0.3506996075024103
46,0.0,0.2603197344662773,0.19447442530758025,0.33558352663912927,0.1875105300231093,0.1389791382611915,0.2120546333772901,0.8330806245018781,0.5683365347989423,0.45596610638663954,0.6419228965875338,0.4228166614082706,0.0032524708052167044,0.0,0.46439776579346115,0.6028516940939699,0.2801129280598865,0.7324058919803602,0.8814931723049475,0.3631011897571185,0.3405339517612807,0.31465008767734737,0.288839430286637,0.288839430286637
47,0.0,0.17404476856046022,0.23508610625950452,0.3597772976260477,0.4815112057469764,0.1134287902042296,0.2032900696126895,0.6821382717468903,0.1231163586179478,0.5028919027919287,0.4408979525793437,0.8874906524463917,0.9249362382876191,0.28168527389046333,0.33572320869611366,0.9012187719326764,0.579864694296338,0.6914893617021276,0.5971240574273581,0.30839401622662915,0.2900700792851279,0.31960466732424675,0.281412350797633,0.281412350797633
48,0.0,0.15165614236820413,0.18992998842570855,0.2786203807379001,0.950595479796491,0.03185973708699147,0.4913793051014806,0.15906012377930978,0.4765170290100567,0.9602134404967924,0.5178969538773913,0.4019546021904419,0.27934901053121414,0.4551146186951004,0.3821073057604763,0.2774613395108468,0.44639038410276577,0.5941080196399349,0.1240193051076191,0.2775631393175458,0.32046185306351854,0.31570856747170417,0.3307140243458651,0.3307140243458651
49,0.0,0.2890537303816977,0.04492618920339366,0.036246392340986575,0.5976097536740662,0.251856546851745,0.5408725067814558,0.04488639288399697,0.3120695374332941,0.11544824280375712,0.2649158042128249,0.40810098309203025,0.3184303754208451,0.24323830908324687,0.19828491239302443,0.22533035317675584,0.02599930620939994,0.37561374795417346,0.05933347057343488,0.3305021862085226,0.31080164242126546,0.3045688117726766,0.26711117868025286,0.26711117868025286
50,0.0,0.12303656694363738,0.5564354470840038,0.10199479657805609,0.3855063505508278,0.399179639062971,0.5199224600543233,0.36707136165511967,0.8493192636540485,0.4083387909299484,0.4183019091724576,0.9141507030499805,0.37428424196232385,0.575717056082322,0.5010028283697776,0.10954734339985912,0.6074466785623295,0.13011456628477913,0.012870071746075313,0.290195447444821,0.28083847867137074,0.29056590496971146,0.24039298363539446,0.24039298363539446
51,0.0,0.3050846444630962,0.228996342181735,0.4399543106768043,0.6315526895628837,0.8577274866294917,0.0984034131366523,0.489142253593969,0.3406711745308317,0.6262893500107961,0.3469204455758098,0.5477498134018574,0.3015874748602056,0.24811164291937857,0.33965645754790197,0.3092740294845879,0.5092385703385104,0.0,0.052821100992376635,0.25155201907489394,0.296367349703798,0.3090132064004464,0.3143358546796246,0.3143358546796246
52,0.0,0.9076090893477569,0.06568117723083548,0.48796231247876265,0.6460928192518957,0.3667740960655371,0.5770683785343818,0.7172776020465259,0.8075962692667509,0.4389697548754396,0.5772329520329331,0.3592498299073122,0.7007946300029729,0.47131522865626707,0.3948805171427328,0.9105499300822768,0.9999999999999999,0.17839607201309327,0.003903718444307199,0.319965435579929,0.35082722508234127,0.37063605930176946,0.3382504327156723,0.3382504327156723
53,0.0,0.10581061698716225,0.8817343994065707,0.293673832926594,0.4974415497836026,0.311197408275616,0.317693841091976,0.5346033053372948,0.4275318843798103,0.42642212723723794,0.6161222108323071,0.10720767749389737,0.6118556578447566,0.3327953835245674,0.30476683743385496,0.12725770705810716,0.5055503838363898,0.4689034369885434,0.010018527413710284,0.3419491562548023,0.33361025130096283,0.367696501873107,0.3267207257478431,0.3267207257478431
54,0.0,0.952395787652847,0.5594273527944437,0.4970545110838859,0.35129297578548024,0.1755190272884106,0.413984161947072,0.32537269167077476,0.06849803554934097,0.5041269808781943,0.48893175580889947,0.7289315068617145,0.14181617555585416,0.45909424908991436,0.3946577832955143,0.020838083955532993,0.5355281626377474,0.707037643207856,0.13724010155767513,0.3328269453086224,0.3176989411220155,0.3700366401641958,0.3206247457915132,0.3206247457915132
55,0.0,0.022912673994560387,0.4057869530851317,0.9458956300485787,0.7782010162632581,0.1940852661092212,0.6789562357783421,0.8307759346684813,0.4840335365192511,0.4150190952047066,0.013320841450843527,0.5891702881086536,0.29218685187209015,0.336896030165422,0.34286980328300115,0.2958075242395396,0.68629411051826,0.8567921440261865,0.11528930975853366,0.3273195198865963,0.30462305113157945,0.3234433534592699,0.2789688094938914,0.2789688094938914
56,0.0,0.027264685528591716,0.07098752499879664,0.7416990717762594,0.55212333167182,0.245880097510818,0.08554979415865122,0.21656799911354102,0.483777780943378,0.27393421823375613,0.9150080535623654,0.6413485716961689,0.3663131642451251,0.5146737598333682,0.40944969490856836,0.512195007791064,0.5684210763887475,0.8723404255319149,0.48052334225393994,0.2823371068247655,0.30550004031097927,0.3210712702255699,0.32457942448046334,0.32457942448046334
57,0.0,0.33600893910208823,0.19483962358450124,0.4427064440041356,0.029746171877524263,0.1817450623591141,0.0819052936981311,0.13963046895720332,0.6882052738324236,0.6103116235126513,0.03364829164620714,0.39041555320291105,0.5651137915087521,0.29612483411518503,0.3296714181698286,0.07965408653657258,0.25104399115188836,0.7962356792144027,0.7880479120443438,0.3311897910127775,0.31371613909940893,0.3544906618643392,0.31816192593153575,0.31816192593153575
58,0.0,0.0,0.06797510037606823,0.2126485605463635,0.13791033353822718,0.4255719093829026,0.9611494769673925,0.555987246091272,0.1817381948724967,0.6035341385601031,0.6566481527195094,0.5071528130384554,0.4303370492266696,0.3872939049964166,0.3528466607797543,0.19091479508486392,0.5061003304085131,0.7414075286415711,0.79122730773043,0.32291890030043696,0.3269107726133646,0.3713565952295552,0.32195584532418714,0.32195584532418714
59,0.0,0.25485766419011935,0.40770002876240663,0.8456188182663765,0.20631317237227148,0.398121972145966,0.6828097067520398,0.0,0.5662574996099035,0.5765116611981506,0.6056343187743994,0.6065288293629225,0.46750983562988246,0.1798875209851052,0.000195570566970415,0.8338717115800961,0.547683358340984,0.6873977086743044,0.6218806468583452,0.33022713149655275,0.36470096336800933,0.3778670741670652,0.3791604082005075,0.3791604082005075
60,0.0,0.17423314428595119,0.3032263070662855,0.6447273555355947,0.28042381422310814,0.3687751615593411,0.539551487266524,0.1829501535135703,0.2871166375694079,0.4167608382821424,0.30789569324691773,0.35449422973876604,0.5107060564332213,0.45753238205711977,0.9897305412322903,0.2527439799589975,0.4254717765954995,0.5400981996726677,0.18770633668046693,0.3863160376721994,0.375277765829014,0.3361007741511238,0.3684088767013248,0.3684088767013248
